"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LFTS_02278",10.397625710214,0.485592220951942,0.775483730810442,0.626179765814635,0.531197037490723,0.723958289322537
"LFTS_02279",240.028447618063,-0.218320253093466,0.215392564540079,-1.01359233806255,0.310777315203912,0.524356786969563
"LFTS_02280",63.4689742238831,-0.0194044943574266,0.330801391288152,-0.0586590469945268,0.953223678902854,0.977659651020814
"LFTS_02281",465.468358429736,0.0799418779568512,0.206507477293096,0.387113721036791,0.69867202010836,0.832194032875877
"LFTS_02282",476.26608779089,-0.201874402818126,0.176592136066518,-1.14316756858349,0.252969024700037,0.458926106756704
"LFTS_02283",342.810764064777,-0.0206218342980946,0.216525094032794,-0.0952399276869556,0.924124256400712,0.96287406638956
"LFTS_02284",966.25566303717,0.0329435174078811,0.179826920188322,0.183195693800357,0.854644473042207,0.92252101960677
"LFTS_02285",127.566090761233,-0.0728231451791811,0.253336276430915,-0.287456444079536,0.773762847757336,0.879601019169615
"LFTS_02286",209.121975046082,-0.316249593913112,0.220681181043993,-1.43306099966026,0.151840405651755,0.325089119149972
"LFTS_02287",605.859625290337,0.366496078154363,0.181149314959305,2.02317120678429,0.0430554991543871,0.129324209914276
"LFTS_02288",295.99529497131,0.256732713164828,0.199646910169287,1.28593381659218,0.198466160532903,0.393731253960436
"LFTS_02289",48.9770613716079,0.330930453354564,0.36452782434013,0.907833178313934,0.363966366186803,0.576162973500344
"LFTS_02290",33.7416332411159,0.140199672994761,0.428690173187248,0.327041956554304,0.743636151743887,0.863584271305316
"LFTS_02291",121.81814655343,0.580195284898611,0.258322161983502,2.24601435836413,0.0247030882292262,0.0848737388881235
"LFTS_02292",150.747143313413,0.247401868961739,0.259165898722015,0.95460811079588,0.339775913964955,0.554276358324794
"LFTS_02293",119.712240522591,0.0767062023488244,0.269701026449261,0.284411977806304,0.776094680894297,0.881030417628044
"LFTS_02294",50.5805113700787,-0.90407508815957,0.413414063713185,-2.18685131327993,0.0287533801084863,0.095071660036124
"LFTS_02295",320.600560444701,0.261746596723908,0.21513649580453,1.21665362143728,0.223736031883171,0.425998946155264
"LFTS_02296",148.506961343015,0.601652475281614,0.237716083728759,2.53097083648794,0.0113747305720472,0.0475881585157078
"LFTS_02297",184.1476437457,0.510997894977299,0.22683161082232,2.25276315379857,0.0242740865738761,0.083690107165039
"LFTS_02298",1.77167945062596,1.53087002528648,1.71353800386506,0.89339718280741,0.371644510798172,0.584282758733348
"LFTS_02299",5.39327305243623,-0.550533037509494,1.01953815791528,-0.53998276889921,0.589208915674155,0.766096158857517
"LFTS_02300",19.4423318439292,-0.289461717095523,0.554074728177384,-0.522423605291836,0.60137542414139,0.772927661122162
"LFTS_02301",6.97246704813204,-1.21140233811165,0.939344061103503,-1.28962580195433,0.197180612702601,0.392446850524595
"LFTS_02302",5.06045637725079,-0.0847010813143012,1.1211288514556,-0.0755498185639688,0.939777261279416,0.969098998274643
"LFTS_02303",17.0018941599178,0.284745172994247,0.647286359018623,0.439906030811402,0.660005167770233,0.80802716989169
"LFTS_02304",33.1100687431497,-0.0768541748339216,0.471037895986497,-0.163159218162194,0.870393075057087,0.929325939514077
"LFTS_02305",62.8540836118099,0.601303687589282,0.328985958856335,1.82774878806261,0.0675872623211713,0.183312751168778
"LFTS_02306",211.230288193483,0.118932778866989,0.225211800298961,0.528093016036946,0.597434777947566,0.77068146499791
"LFTS_02307",5.79050192583415,1.04226390741797,1.04224027092494,1.00002267854514,0.317299532899366,0.529909606878779
"LFTS_02308",22.9197095455119,-0.72607614767834,0.52940641457321,-1.37149102785934,0.170221938521249,0.35277672178793
"LFTS_02309",3.55897035037925,0.975343426631027,1.20830977169206,0.807196506625288,0.419553278076099,0.630868621067973
"LFTS_02310",6.35893877652899,0.941229973953169,0.910931050110684,1.03326148981177,0.30148154393386,0.513960220427786
"LFTS_02311",19.1178455890716,0.152351482388446,0.552325384774215,0.275836466308217,0.782673673768316,0.885849845507116
"LFTS_02312",82.1957878462664,-0.180150195315097,0.336992664100209,-0.534581949420497,0.592938968192238,0.767812128448674
"LFTS_02313",140.295997983957,-0.190831078340168,0.278314378965416,-0.685667334363206,0.492922910068383,0.692426690152936
"LFTS_02315",297.925358830244,-0.32577466527922,0.22233001744814,-1.46527522022621,0.142845844366373,0.311811135028514
"LFTS_02316",2237.80846248128,-0.203343813569761,0.155536017962759,-1.30737443476564,0.191085575527832,0.383105554847976
"LFTS_02317",30.0779935815913,-0.390154168477293,0.484335328103588,-0.805545550445267,0.420504931950996,0.631913336957515
"LFTS_02318",392.937039239915,0.589127350221772,0.197740246870158,2.97929915404935,0.00288908562659194,0.0151568894097426
"LFTS_02319",433.603172610093,0.591624694136517,0.186623596066202,3.17014946988079,0.00152360540521397,0.00900786992337141
"LFTS_02320",270.235077229909,0.440801517897606,0.229335840369089,1.92207863013556,0.054595864567222,0.155087559856081
"LFTS_02321",199.257975631228,0.740947479761259,0.248237063864514,2.9848382357828,0.00283728325661589,0.0150019452190071
"LFTS_02322",801.022470723511,0.283746115473195,0.209582642420825,1.35386266818535,0.175780195669419,0.361252532453443
"LFTS_02323",1142.91471325291,0.341320575695172,0.169694636394835,2.01138104860903,0.0442852235404856,0.131731136529135
"LFTS_02324",815.156409516599,0.458201800475417,0.183393884953799,2.49845735363994,0.0124735149849127,0.0509715064167528
"LFTS_02325",310.554190207603,1.22341311855476,0.205563380006297,5.95151295195323,2.65674992418054e-09,5.83536144061084e-08
"LFTS_02326",82.070359742013,0.291667933224387,0.297352064652673,0.980884170301876,0.326649864500226,0.541116947252899
"LFTS_02332",10296.6148418723,0.88568610826176,0.174877343010405,5.06461324843586,4.09230303539819e-07,6.33148771514437e-06
"LFTS_02333",108.823506359251,0.490717691210784,0.270860617100142,1.8116981954204,0.0700328426261593,0.187058407014497
"LFTS_02334",1259.00605802063,0.767633267506284,0.162418791771377,4.72625894537384,2.28693983842882e-06,3.23325977157178e-05
"LFTS_02335",382.873607153293,-0.112349662824531,0.204964852480451,-0.548141115244365,0.583595011036715,0.764141470480836
"LFTS_02336",460.265383476749,0.291974894702112,0.182799023312403,1.59724537588545,0.110211021675876,0.260984278562132
"LFTS_02337",200.424530695798,-0.168120609942235,0.250302369572534,-0.671670069401864,0.501793759808521,0.698197199733576
"LFTS_02338",65.1708767605494,-0.362557947714391,0.345302983671947,-1.04997050375573,0.293731674281345,0.504594915315719
"LFTS_02339",65.42465270534,-0.301770799940328,0.324538043583546,-0.929847227179216,0.352450189932416,0.563542121915466
"LFTS_02340",158.094060852944,0.0624651033207786,0.245961302119784,0.253963134779462,0.799524038720817,0.891986002382408
"LFTS_02341",249.573454516575,0.0673586201776726,0.204442549114017,0.329474566178036,0.741797015029379,0.861984249868811
"LFTS_02342",167.622309808861,-0.758002825305421,0.249945828754601,-3.03266843492569,0.00242401777062363,0.0132512971460758
"LFTS_02343",725.946828219833,-0.687345934036721,0.171182753849264,-4.01527559629032,5.93763706119069e-05,0.000559639355192685
"LFTS_02344",1.97628023179717,-2.15988994964969,1.83425866323266,-1.17752746269883,0.23898504283414,0.443365916570123
"LFTS_02345",18.9759471759096,-0.409766979901238,0.578449873252003,-0.708388053743634,0.478704309008379,0.682220724385395
"LFTS_02346",1.21660317031013,-1.26669266462215,2.14042361462989,-0.591795313770719,0.553987661642981,NA
"LFTS_02347",3.16149106801375,-1.7820346829206,1.49678793596184,-1.19057258553828,0.233821419121633,0.437414974174309
"LFTS_02348",0.269784733630087,-0.628506818376094,4.10384728670799,-0.153150635115437,0.878279485783365,NA
"LFTS_02349",2.50947280439588,0.448188540310726,1.5085667391087,0.297095599877488,0.766393523585312,0.876631458836007
"LFTS_02350",2.92168845114894,0.195468554292098,1.30986937005684,0.149227517461238,0.881374107299922,0.936397203878342
"LFTS_02351",2.0717360167921,0.121800975021945,1.60668718753937,0.0758087672364417,0.939571240953551,0.969098998274643
"LFTS_02352",42.7685522733282,0.819260695594697,0.39593476859634,2.06918098781555,0.0385291061148116,0.118625282906679
"LFTS_02353",290.258292779863,-0.557625713438183,0.203044578962373,-2.74632160231926,0.00602676530430342,0.0284019974110851
"LFTS_02354",98.6814468121828,0.191403576512271,0.333771006358223,0.573457768548193,0.56633478560983,0.750430918538917
"LFTS_02355",382.343899999548,0.694680861172011,0.185520098383972,3.74450459666221,0.000180750068029483,0.00148215055784176
"LFTS_02356",706.464036945929,0.351373835518223,0.174580555351437,2.01267452042923,0.0441488815762519,0.131484562563656
"LFTS_02357",197.648389117331,5.28536213433359,0.324778489457535,16.2737444316633,1.5159711256531e-59,6.2154816151777e-57
"LFTS_02358",34.5223466353955,-0.650795329618295,0.454552292464707,-1.43172818706843,0.152221626289296,0.325621913627537
"LFTS_02359",1382.41466337199,0.54609185684864,0.194748243722727,2.80409130480344,0.00504586136315252,0.0242912308284838
"LFTS_02360",353.41889716512,0.223381961842885,0.205940966412584,1.08468929584102,0.278059290356118,0.485931013213601
"LFTS_02361",234.083495008005,0.0606134071833686,0.243815979114965,0.248603095676466,0.803667813663363,0.893787493464571
"LFTS_02362",60.6865931689549,0.0103210226389629,0.354833678890131,0.0290869307311685,0.976795259154637,0.986965211142706
"LFTS_02363",1038.30143043269,0.33791178689307,0.168290013948002,2.00791347606327,0.0446524868971632,0.132247969757354
"LFTS_02364",2428.75970959008,-0.0384893542545302,0.157446826591205,-0.244459384084406,0.806875054629083,0.896079727476161
"LFTS_02365",771.176237624774,0.592091740735586,0.19005199912476,3.11541969283315,0.00183683357165364,0.0104840152813641
"LFTS_02366",86.5398005245981,0.391371613587415,0.339240221989614,1.15367102194443,0.248635068621784,0.454519070485659
"LFTS_02367",1775.66540071926,0.427678698189147,0.181142083645333,2.3610123588206,0.0182251232322476,0.0674192528591414
"LFTS_02368",111.173527894705,-0.133728027712553,0.299224214345534,-0.446915795250874,0.654935858951648,0.805551856625805
"LFTS_02369",405.050107451963,0.185315519218172,0.180332818752791,1.02763058050022,0.304123633626452,0.517388754302263
"LFTS_02370",308.704485692606,-0.206031303626808,0.206885402860583,-0.995871631241423,0.319312520621148,0.531467388855226
"LFTS_02371",338.184045166131,0.239131475361981,0.187835848808656,1.27308752231625,0.202986986161384,0.397886841400003
"LFTS_02372",505.194009848397,0.0416782670073151,0.175412033661043,0.237602096831349,0.812189724049378,0.896724652579769
"LFTS_02373",357.872179019882,-0.139547538003072,0.207659843827113,-0.672000592080059,0.501583319390386,0.698197199733576
"LFTS_02374",23419.8026897661,0.293548257292994,0.150765268754764,1.94705491335992,0.0515281515600093,0.148430038451549
"LFTS_02375",481.469860992376,-0.984221581175408,0.212171226428732,-4.63880799362776,3.50424418520457e-06,4.71062333093073e-05
"LFTS_02376",87.7727815853233,-1.16057619226236,0.381146476127688,-3.04496109751138,0.00232710408669127,0.0128141273738207
"LFTS_02377",229.993530068238,-0.00901289573241705,0.21711586371809,-0.0415119170846018,0.966887792584513,0.984089354471618
"LFTS_02378",38.0899272587739,-0.812181845884939,0.439737346974467,-1.84697035963174,0.0647514362219054,0.176594826059742
"LFTS_02379",344.190811343081,0.179748852144037,0.206773109568105,0.869304778167167,0.384680450087325,0.597442623634848
"LFTS_02380",449.368691968018,1.04190217443119,0.183852676490531,5.66704926096007,1.45277586421825e-08,2.95357737684041e-07
"LFTS_02381",332.343433275262,0.49094305249724,0.195495438395324,2.5112762554821,0.0120295516534423,0.0497356253234758
"LFTS_02382",201.647970637182,0.483612613593325,0.230114397426833,2.10161823423975,0.0355867312678547,0.110814378378383
"LFTS_02383",1264.95908412711,0.70337928812196,0.156636746810384,4.49051261881373,7.10519653023893e-06,8.82766841635746e-05
"LFTS_02384",714.408564643964,0.725145750977017,0.198717971720958,3.64912013089222,0.000263140037423901,0.00199791509895925
"LFTS_02385",22419.4613467033,-0.541207838396962,0.282822267196139,-1.91359698711994,0.0556716703299163,0.157289652998442
"LFTS_02386",136.478164918315,-0.40755784771594,0.260611472645167,-1.56385228777263,0.117852261564706,0.274282463055039
"LFTS_02387",31.3658490432573,-0.759040950833745,0.489549952901824,-1.55048723084234,0.121024615983209,0.278818144457483
"LFTS_02388",117.339113582083,0.0232123699431649,0.259564155065755,0.0894282569073704,0.928741567667993,0.963603650975648
"LFTS_02389",412.156222814605,0.228689591357117,0.228407547178066,1.00123482863213,0.316713292062657,0.529289876680798
"LFTS_02390",321.866744998282,-0.161413420539085,0.209627361727242,-0.77000167921356,0.441298896594075,0.651986378642968
"LFTS_02391",2306.34386963511,0.222696166532095,0.185075126851876,1.20327442331205,0.228870143189466,0.432759840312134
"LFTS_02392",2315.83188138501,0.519559092649185,0.200915999228271,2.58595181391646,0.00971105055266171,0.0417643083208878
"LFTS_02393",498.025635711793,0.640154463803815,0.174702275757962,3.66425944382491,0.000248055249198501,0.0019181710048375
"LFTS_02399",70.0384825370926,0.16977904086493,0.308597758677881,0.550162909777151,0.58220764076892,0.763449251754554
"LFTS_02400",479.920002988511,-0.453420107266719,0.251489274665911,-1.80294013678739,0.0713976166570034,0.189674014013206
"LFTS_02401",565.585126860451,-0.301382357903188,0.20493863277254,-1.47059807038769,0.141399846110026,0.310222388110811
"LFTS_02402",294.464143337356,-0.0764224883959604,0.219356369090376,-0.348394207621453,0.727544152026605,0.849545239463011
"LFTS_02403",327.661702035953,0.295134677407083,0.217823426591221,1.35492624473743,0.175441056983016,0.361088582086916
"LFTS_02404",31.7904112639878,-1.18146340098676,0.510659207746013,-2.31360442162905,0.0206894309303509,0.0740396778661707
"LFTS_02405",214.198299847203,-0.201182952856652,0.216087904500787,-0.931023665213611,0.351841322771601,0.563386399618887
"LFTS_02406",127.014308392931,-0.00241889407878535,0.255436261389564,-0.00946965816688144,0.992444418876466,0.994731696461612
"LFTS_02407",161.705087996932,0.124227419570844,0.233252918879307,0.532586773909239,0.594319659629589,0.7689519972851
"LFTS_02408",14.8288985972827,0.584994334593393,0.626252121536337,0.934119525468866,0.350242241078583,0.562701728168345
"LFTS_02409",642.03284888356,0.227518840422389,0.17195097004995,1.32316113341086,0.185781798133904,0.376771000337513
"LFTS_02410",2089.63970853664,0.532946161749063,0.150889600227948,3.53202713072302,0.000412387043465564,0.00300139682522275
"LFTS_02411",422.216217912706,0.645073684665002,0.22659070449069,2.84686737752522,0.00441517519638881,0.0217226619662329
"LFTS_02412",374.201108723655,0.551350930961215,0.198523310212226,2.77726041527218,0.00548192380896671,0.0261347530427482
"LFTS_02413",18545.1513016901,-0.233563218903006,0.206434966801262,-1.13141306689511,0.257881274245681,0.464646621675752
"LFTS_02414",781.447638156487,0.483453495845416,0.17560582372256,2.75306072200216,0.00590409443576018,0.0278772981035893
"LFTS_02415",677.257377865282,0.286847981311225,0.202838520450294,1.41416916606586,0.157312238899955,0.33189374587812
"LFTS_02416",1378.00830526247,0.491740122657864,0.222872648206208,2.20637268240691,0.0273579161232221,0.0916264540049372
"LFTS_02417",298.476838485952,0.0612568249992949,0.217677243601157,0.281411248993642,0.77839499115184,0.882149838611288
"LFTS_02418",412.520383635477,0.296924579249458,0.194371260819886,1.52761564645405,0.126607994691368,0.287363434104539
"LFTS_02419",178.766282494117,0.296919169154012,0.239482465583064,1.23983678066412,0.215035770938944,0.413271872273283
"LFTS_02420",111.775782584806,-0.246731977244416,0.282569583830689,-0.87317245508014,0.382569086097005,0.595645539113058
"LFTS_02421",220.575547282656,0.111521150835331,0.209766354909383,0.53164460470082,0.594972165380397,0.769117985725579
"LFTS_02422",159.226622105143,0.0962270031138726,0.234119085965398,0.411017336399881,0.681059822619476,0.820473635476939
"LFTS_02423",236.886723134842,-0.196386342377049,0.225918757654399,-0.869278604468394,0.384694762535609,0.597442623634848
"LFTS_02424",41.3069571222015,0.409819132382648,0.445316481635329,0.920287367037652,0.357422608939138,0.569837730389035
"LFTS_02425",506.609004685748,0.134102497560472,0.219756929144674,0.610231031542068,0.541708776274277,0.734171445531154
"LFTS_02426",821.76895226572,-0.469177140335948,0.180826294354934,-2.59462896151058,0.00946930818840956,0.0410837709761685
"LFTS_02427",243.061771217047,0.0917607027564753,0.291081264012878,0.315240841995298,0.752578797802052,0.866663285885766
"LFTS_02428",272.402127981723,0.938911860179771,0.242270382117216,3.87547108307075,0.000106418617686344,0.000931636297182944
"LFTS_02429",418.982192599102,0.351905392852683,0.177667598834335,1.98069538374758,0.0476254447694136,0.139143223435579
"LFTS_02430",90.4708134424472,-0.519329840706982,0.350686024809441,-1.48089688201627,0.138634054035365,0.307243038672971
"LFTS_02431",141.469942960347,-2.03010239376696,0.27632108616958,-7.34689640196721,2.02861974796477e-13,7.33883026469607e-12
"LFTS_02432",700.584632560944,0.234616980315335,0.203737406628142,1.15156555783373,0.249499641367141,0.455656360625959
"LFTS_02433",752.396616845035,0.228877615694221,0.171290847031199,1.33619291200383,0.181486227222144,0.37050300329168
"LFTS_02434",6180.86493515354,-0.153031381554166,0.157371697098963,-0.97241997370043,0.330841659225108,0.546221799794473
"LFTS_02435",110.962326187613,0.157084623966215,0.278462823511195,0.564113449635764,0.572676925333277,0.754976010889529
"LFTS_02436",1715.34107010108,0.684126362542077,0.154394553634269,4.43102652547345,9.37855504378558e-06,0.000112542660525427
"LFTS_02437",1294.03647274414,0.944017052140435,0.150658481024507,6.26594032888782,3.70582233141521e-10,9.59612940555938e-09
"LFTS_02439",603.29717103132,0.0667227390022214,0.179983070518184,0.370716750248355,0.710848513051679,0.838557219363806
"LFTS_02440",432.117920823016,-1.60200171277175,0.342606906538907,-4.6759177418679,2.92641901303448e-06,4.04437683823867e-05
"LFTS_02441",76.2607417346445,-0.0182215913111505,0.311925413131603,-0.05841650133028,0.953416871056477,0.977659651020814
"LFTS_02442",89.3638257438057,-0.409307279554764,0.294870414079622,-1.38809205675087,0.165109015039457,0.344502270565788
"LFTS_02443",462.876234442517,-0.174822050406298,0.193282137568521,-0.904491499346758,0.365734839850103,0.578590164650323
"LFTS_02444",533.69728673951,0.572276895954524,0.201534645176335,2.83959562115886,0.00451707547842854,0.0220498017651791
"LFTS_02445",777.573067653041,0.28473894159619,0.230738590307414,1.23403259600759,0.217190758237556,0.417087638770013
"LFTS_02446",568.026276240772,0.280268710102881,0.177684598017518,1.5773382343204,0.114717719247653,0.269795018498304
"LFTS_02447",78.483340285725,0.337194657562994,0.299786752929738,1.12478171322675,0.260681545370183,0.466781297555987
"LFTS_02448",7.89883435178793,0.0962659897480566,0.831736449419902,0.115740977583942,0.907857829056018,0.954822684684824
"LFTS_02449",748.540305743536,-0.532204270147118,0.186882629805083,-2.84779955580785,0.00440226420419911,0.0217025449746088
"LFTS_02450",962.476577613982,-0.137696940498487,0.235059881620388,-0.585795158022168,0.558013177956927,0.747257712451845
"LFTS_02451",2525.76562598082,0.449640513771466,0.18814774936434,2.38982669359896,0.0168563248258356,0.0638930031919192
"LFTS_02452",264.207189388722,-0.141366903566678,0.21223055779613,-0.666100607917525,0.505346795998842,0.701589384612925
"LFTS_02453",74.7556638311703,-0.578700737604627,0.33754291860923,-1.71445083187949,0.0864459597494897,0.216997001003821
"LFTS_02454",230.2016919754,0.201637270220089,0.228414703221944,0.882768347990993,0.37736144525251,0.59024522352772
"LFTS_02455",4.50086680298456,-0.99525470630724,1.21249946196748,-0.820828987991696,0.411743684376627,0.624204632563939
"LFTS_02456",61.6850429987812,-0.364644803155308,0.338132728196647,-1.07840730206761,0.280852029747742,0.487576565405395
"LFTS_02457",320.484472351936,0.0479901070857606,0.198993273723074,0.241164468466132,0.809427648290831,0.896529497881785
"LFTS_02458",1163.56910111445,0.00489547376010211,0.152595836807146,0.0320813061649194,0.974407211255798,0.986965211142706
"LFTS_02459",563.301761000176,0.274607818669456,0.185025864847089,1.48415908714384,0.137766720822786,0.30587196139355
"LFTS_02460",521.299951994675,0.396905905758008,0.174562379562374,2.27371961102413,0.0229828502897019,0.0801954776066193
"LFTS_02461",736.663386923076,-0.110012165194242,0.202775241212565,-0.542532532750974,0.587451702234774,0.765398475453874
"LFTS_02462",244.021569624107,-0.0412959546209388,0.220971526694922,-0.186883600971599,0.85175189720184,0.920206265751658
"LFTS_02463",377.34658808542,-0.142439426789878,0.202366508396402,-0.703868579433427,0.481514620434284,0.684301540305222
"LFTS_02464",3126.21638824043,-0.112503336352499,0.19338701039774,-0.581752291020545,0.560733543907329,0.747931450998232
"LFTS_02465",3008.50419256951,0.547777168065909,0.175902604763012,3.11409355651051,0.00184510973785822,0.0105068748961371
"LFTS_02466",1001.40241640264,0.0265343077972005,0.179923393589351,0.147475585402537,0.88275664903677,0.937238393021344
"LFTS_02467",1352.80430536636,-0.154071620723951,0.162967297014148,-0.945414347214552,0.344447380329216,0.558776606545828
"LFTS_02468",328.112324507392,0.0667506761004598,0.208971382301092,0.3194249631956,0.749404283643414,0.865576573013459
"LFTS_02469",952.319789397114,0.522424193291491,0.188547226349098,2.77078694503952,0.00559210037776291,0.0266084466717539
"LFTS_02470",80.7051279452533,-0.194714219181463,0.301940411234659,-0.644876313128343,0.519007342867138,0.713272661147016
"LFTS_02471",485.582296647025,-0.250032137726898,0.185637103953196,-1.34688665359668,0.178016740598414,0.36493431822675
"LFTS_02472",3222.70468298023,0.598697964491492,0.173370374163712,3.45328876043232,0.000553795846315217,0.00380541279870233
"LFTS_02473",276.128209072921,0.361083469709414,0.201354609486992,1.79327143604697,0.0729295324079125,0.192290085448515
"LFTS_02474",773.6463172611,0.132119098033862,0.167845120472312,0.787148876667269,0.4311947202543,0.641790222464779
"LFTS_02475",203.4429383357,0.887133510486028,0.23531834167547,3.76992929734939,0.000163293800587581,0.00135710388326165
"LFTS_02476",448.937441062431,0.356054842027812,0.205306014745757,1.73426405684576,0.0828712418299066,0.210505210514885
"LFTS_02477",118.333342804758,0.244426408811075,0.251517701495062,0.971805989630806,0.331147075537482,0.546359360041721
"LFTS_02478",1959.19983600729,-0.225983465032974,0.152933781405588,-1.47765564256634,0.139499972817686,0.308193638730324
"LFTS_02479",330.982707604109,0.290136825292235,0.214190613628127,1.35457301502466,0.175553635843883,0.361088582086916
"LFTS_02480",380.534462105908,0.365062952379156,0.188920802922651,1.93235973345202,0.0533151203937936,0.152152199731708
"LFTS_02481",931.608775022345,-0.398708654332904,0.198876036947081,-2.00480993312933,0.0449833702273754,0.13268476110233
"LFTS_02482",605.211828380877,-0.839911779318177,0.283645064361574,-2.96113659234171,0.00306505971461428,0.0159072719366057
"LFTS_02483",1797.99873928322,0.194476233463916,0.233207310646805,0.833919969852285,0.404326083178786,0.618174123443017
"LFTS_02484",2131.72025727491,-0.0444126732204779,0.298147900976554,-0.148961884604952,0.881583709017171,0.936397203878342
"LFTS_02485",1438.19076898085,0.142701897504237,0.301957645548137,0.472589118401668,0.636506347343269,0.797253367853585
"LFTS_02486",77.6858052119639,-1.07719445676972,0.33961981319686,-3.17176564768125,0.00151515222293853,0.00898138426127417
"LFTS_02487",671.035571915094,0.110126492844287,0.249288645022123,0.441762972535367,0.658660735388814,0.8069250045102
"LFTS_02488",269.115244910452,-0.153561990453726,0.221033934982475,-0.694743956243194,0.487215775805556,0.689218406257428
"LFTS_02489",294.933704421412,-0.226872780828919,0.210155010348737,-1.07954971167445,0.280342745477666,0.487576565405395
"LFTS_02490",637.659651904666,-0.108668824919232,0.165424557145071,-0.656908664557789,0.511239646602995,0.70733944355645
"LFTS_02491",1963.10387036125,0.166426395826721,0.144275506645796,1.15353187589427,0.248692141818576,0.454519070485659
"LFTS_02492",794.121452302954,-0.130791243647534,0.173237161786101,-0.754983759252672,0.450258726940144,0.659420574257571
"LFTS_02493",168.742211545616,-0.193729173667131,0.233981001920214,-0.827969673081369,0.407687675068021,0.621721559214443
"LFTS_02494",643.98628719654,-0.559698838790743,0.180820691938763,-3.0953251687605,0.00196597236150152,0.0111179126650431
"LFTS_02495",1419.12718965354,-0.44831867546777,0.154360445252499,-2.90436241444122,0.00368001906998169,0.0185304356485993
"LFTS_02496",1947.86163105564,-0.231940916144835,0.154536900547124,-1.50087723594604,0.133387317024173,0.299391240765937
"LFTS_02497",111.717733033916,0.324075024767595,0.274645250284138,1.17997680437699,0.238009440544553,0.442222978655288
"LFTS_02498",180.815455759317,0.0733316859075627,0.256121884862137,0.286315579580539,0.774636426605253,0.880187348475252
"LFTS_02499",211.278679970402,-0.0120835481158654,0.21750290242382,-0.0555558016983137,0.955695675225773,0.979588067106417
"LFTS_02500",135.695725377799,-0.645799908757388,0.267540409909287,-2.413840619353,0.0157853656527299,0.0607699522781151
"LFTS_02501",753.793028880743,0.0648348987014336,0.164484175469594,0.394171041173616,0.693454764337472,0.82979706541062
"LFTS_02502",461.317686843288,0.272336069284734,0.217101516469105,1.2544180884314,0.209690081272342,0.406187299025345
"LFTS_02503",1140.70649716915,-0.0582550087000294,0.166957776755038,-0.348920606348885,0.727148914623055,0.849545239463011
"LFTS_02504",871.517167659412,-0.639810935451537,0.200442205387815,-3.19199708571172,0.0014129275826212,0.0084982930397265
"LFTS_02505",896.586705704643,0.0163337143712299,0.198056983251018,0.0824697726034155,0.934273154401976,0.967270644350041
"LFTS_02506",575.082832283158,0.0775344357865376,0.230519838059425,0.336346044831726,0.736609931604114,0.857983158970701
"LFTS_02507",782.88370191837,-0.021249702831868,0.222722366316338,-0.0954089307837476,0.923990022700579,0.96287406638956
"LFTS_02508",473.25359175883,0.806834449399023,0.20351452902785,3.96450540044053,7.35482818649442e-05,0.000675107363387174
"LFTS_02509",477.598342348419,-0.151044043444452,0.207282306815597,-0.728687584410301,0.466192789138186,0.67500545101821
"LFTS_02510",655.401078605626,-0.290728499411319,0.186032519256287,-1.56278321969503,0.11810359239217,0.274607596677445
"LFTS_02511",1041.30516903305,-0.512160565164317,0.165405625815155,-3.09639144763232,0.00195891571528735,0.0111035314737485
"LFTS_02512",1431.29893665068,0.477830409521565,0.178519413087068,2.67662996006219,0.00743667183443883,0.0337531599865674
"LFTS_02513",1268.86022174201,0.226924875960612,0.160846204566861,1.41081896568025,0.158298000765057,0.333401611200376
"LFTS_02514",68.5481437176971,-0.607259686525735,0.357984145077633,-1.69633123387083,0.0898231685879974,0.223196964370175
"LFTS_02515",61.5532015339545,0.550732183732197,0.338162329103839,1.62860300019723,0.103397088739495,0.248181393510652
"LFTS_02516",1293.65352888165,0.338210739033283,0.178995444659986,1.88949355485408,0.0588257255831993,0.164128974479806
"LFTS_02517",976.476830180207,0.267219074192608,0.181700575451899,1.47065617997093,0.141384122440802,0.310222388110811
"LFTS_02518",1491.84088762125,0.0964090716840969,0.185095341371322,0.520861686576376,0.602463127061351,0.773441815567209
"LFTS_02519",253.524500667625,0.654493772887503,0.214232821921558,3.05505835668424,0.0022501673451036,0.0125519538978568
"LFTS_02520",210.810903677292,0.883269974349643,0.218450254024215,4.04334606199054,5.26937571084496e-05,0.000519309549415045
"LFTS_02521",4.78160838154424,0.860990795418799,1.07519841947509,0.80077386631496,0.423262570903916,0.635281222955237
"LFTS_02522",15.6889841645876,-0.78826984937494,0.675360203988939,-1.1671843332182,0.243135936372682,0.448025770394605
"LFTS_02523",1172.00862919101,0.14405075526629,0.199350662773452,0.722599831182871,0.469925771990624,0.677030409317958
"LFTS_02524",2262.13446824839,0.5835124879139,0.184574741279415,3.16138862700916,0.00157018851681009,0.00924082237165744
"LFTS_02525",1981.65711063983,0.517663402280574,0.184669319657362,2.80319114859498,0.00505996700894649,0.0243115602382976
"LFTS_02526",2306.66726091937,1.19408151613984,0.199902826289532,5.97330982409609,2.32487769855057e-09,5.29555475780963e-08
"LFTS_02527",263.064470142218,0.200236970282445,0.29199621006096,0.685751949453868,0.492869541475855,0.692426690152936
"LFTS_02528",1531.69123948031,0.369379938112667,0.222612375199689,1.65929651386777,0.0970560574184083,0.236160139712447
"LFTS_02529",760.822032962024,0.0411246664893155,0.296795497360127,0.138562299142346,0.889796036776878,0.942017056792483
